osm_id,category,name,lat,lon,capacity_estimate,capacity_source,pm2_5,us_aqi,observation_time,province,is_shelter
health_facility_3280,health_facility,CS Croix Rouge (Centre de Santé),-10.736318199999973,25.484543700000074,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3281,health_facility,CS La Grace (Centre de Santé),-10.702857499999936,25.453298800000027,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3282,health_facility,CS Dieu Est Pour Nous (Centre de Santé),-10.744733699999928,25.481859900000075,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3283,health_facility,CS Don De Dieu (Centre de Santé),-10.743739999999946,25.48081380000008,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3284,health_facility,CS Rayon Prosperite (Centre de Santé),-10.74025219999993,25.488574500000027,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3285,health_facility,CS Misericorde (Centre de Santé),-10.744603599999948,25.48282470000004,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3286,health_facility,CS Le Veaingeur (Centre de Santé),-10.74084709999994,25.48230460000008,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3287,health_facility,CS Source De Vie (Centre de Santé),-10.742628899999945,25.48374650000005,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3288,health_facility,CS Leve Toi Et Marche (Centre de Santé),-10.728012499999975,25.520880400000067,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3289,health_facility,CS Prunelle (Centre de Santé),-10.726030999999978,25.534448300000065,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3290,health_facility,CM Soeur Annuarite 2 (Centre Médical),-10.728627599999982,25.53040770000007,40,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3291,health_facility,CS Baraka (Centre de Santé),-10.733410799999945,25.53140000000008,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3292,health_facility,CS Emmanuel (Centre de Santé),-10.732762499999978,25.53441790000005,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3293,health_facility,CS Joli Lupundu (Centre de Santé),-10.740196899999944,25.543397000000027,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3294,health_facility,CS Le Salut (Centre de Santé),-10.738838699999974,25.534635800000046,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3295,health_facility,CS Life (Centre de Santé),-10.734295199999965,25.52610840000005,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3296,health_facility,CS Amani (Centre de Santé),-10.707082599999978,25.53837040000008,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3297,health_facility,CS Le Bien Etre (Centre de Santé),-10.705994399999952,25.541364800000053,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3298,health_facility,CS Christ Sauveur (Centre de Santé),-10.708545499999955,25.534051100000056,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3299,health_facility,CM Magnificat (Centre Médical),-10.705788999999982,25.529639600000053,40,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3300,health_facility,CS Jean De Dieu (Centre de Santé),-10.706159299999968,25.542358500000034,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3301,health_facility,CS Castriome (Centre de Santé),-10.701710999999932,25.550814100000025,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3302,health_facility,CS Christ Ma Vie (Centre de Santé),-10.700060999999948,25.52968480000004,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3303,health_facility,CM De La Croix Rouge (Centre Médical),-10.70656409999998,25.488136600000075,40,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3304,health_facility,CS Faradja (Centre de Santé),-10.704952999999932,25.495888600000058,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3305,health_facility,CSR Kasulo (Centre de Santé de Référence),-10.704330999999968,25.49446620000004,50,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3306,health_facility,SSC Obed (Site Soin Communautaire),-10.645508599999973,25.59918870000007,15,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3307,health_facility,CS Fidelite (Centre de Santé),-10.705127499999946,25.48488050000003,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3308,health_facility,CS Aldad (Centre de Santé),-10.703868599999964,25.486720800000057,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3309,health_facility,PS Croix Rouge (Poste de Santé),-10.706754899999964,25.485556400000064,15,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3310,health_facility,CS Amitie (Centre de Santé),-10.702949499999932,25.493589900000075,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3311,health_facility,PS Bloc Securing (Poste de Santé),-10.68708659999993,25.488742500000058,15,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3312,health_facility,CS Securising (Centre de Santé),-10.68871649999994,25.485814600000023,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3313,health_facility,DISP Dispersair De Secour (Dispensaire),-10.684211699999937,25.482789900000057,20,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3314,health_facility,CS La Croyance (Centre de Santé),-10.684409699999946,25.505671000000063,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3315,health_facility,CS Guerison (Centre de Santé),-10.684054199999936,25.49255850000003,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3316,health_facility,CS Ya Fattahu (Centre de Santé),-10.678543499999932,25.513504500000067,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3317,health_facility,CS Beniciel 2 (Centre de Santé),-10.680680999999936,25.507959500000027,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3318,health_facility,CS Mathieu 7 7 (Centre de Santé),-10.49004569999994,25.519440900000063,30,type_based_estimate_non_shelter,24.0,93.0,2026-08-28T09:00,Lualaba,False
health_facility_3319,health_facility,SSC Kitate (Site Soin Communautaire),-10.474732699999947,25.548428700000045,15,type_based_estimate_non_shelter,24.0,93.0,2026-08-28T09:00,Lualaba,False
health_facility_3320,health_facility,SSC Muvumayi (Site Soin Communautaire),-10.432687199999975,25.570974100000058,15,type_based_estimate_non_shelter,24.0,93.0,2026-08-28T09:00,Lualaba,False
health_facility_3321,health_facility,CS La Grace (Centre de Santé),-10.64177559999996,25.55879250000004,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3322,health_facility,CS La Jeunesse (Centre de Santé),-10.64450949999997,25.55670170000008,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3323,health_facility,CS Emmanuel (Centre de Santé),-10.645877499999926,25.55504430000008,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3324,health_facility,PS Kikoma (Poste de Santé),-10.644060899999944,25.556599600000027,15,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3325,health_facility,CS Dieu Merci (Centre de Santé),-10.582388899999955,25.582283800000027,30,type_based_estimate_non_shelter,24.0,93.0,2026-08-28T09:00,Lualaba,False
health_facility_3326,health_facility,SSC Ngwari (Site Soin Communautaire),-10.592419499999949,25.555039600000043,15,type_based_estimate_non_shelter,24.0,93.0,2026-08-28T09:00,Lualaba,False
health_facility_3327,health_facility,SSC Nkolongo (Site Soin Communautaire),-10.85235119999993,25.94191680000005,15,type_based_estimate_non_shelter,23.9,93.0,2026-08-28T09:00,Lualaba,False
health_facility_3328,health_facility,CS Kyavie (Centre de Santé),-10.69236589999997,25.74314310000005,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3329,health_facility,CS Jenovic (Centre de Santé),-10.64201719999994,25.71368980000005,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3330,health_facility,CS La Grace De Dieu (Centre de Santé),-10.642363399999963,25.712954300000035,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3331,health_facility,DISP Safari Bado (Dispensaire),-10.641914099999951,25.713990400000057,20,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3332,health_facility,CM Malubi (Centre Médical),-10.647662399999945,25.77577830000007,40,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3333,health_facility,PS Ludivine (Poste de Santé),-10.647765999999931,25.77542950000003,15,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3334,health_facility,CS Kahongo (Centre de Santé),-10.54861219999998,25.666606800000068,30,type_based_estimate_non_shelter,24.0,93.0,2026-08-28T09:00,Lualaba,False
health_facility_3335,health_facility,PS De Secours Pascal (Poste de Santé),-10.549930699999948,25.66754380000004,15,type_based_estimate_non_shelter,24.0,93.0,2026-08-28T09:00,Lualaba,False
health_facility_3336,health_facility,CS Kalutenge (Centre de Santé),-10.486383099999957,25.609951300000034,30,type_based_estimate_non_shelter,24.0,93.0,2026-08-28T09:00,Lualaba,False
health_facility_3337,health_facility,CS Kapanda (Centre de Santé),-10.489229099999932,25.638674300000048,30,type_based_estimate_non_shelter,24.0,93.0,2026-08-28T09:00,Lualaba,False
health_facility_3338,health_facility,CM Celeste (Centre Médical),-10.70099399999998,25.54578330000004,40,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3339,health_facility,CS Bienveillance (Centre de Santé),-10.63357739999998,25.62181310000005,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3340,health_facility,CS Kabamba (Centre de Santé),-10.63403999999997,25.622385500000064,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3341,health_facility,PS Revelation (Poste de Santé),-10.633926299999928,25.62087210000004,15,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3342,health_facility,CS Katapula (Centre de Santé),-10.599226199999976,25.625507500000023,30,type_based_estimate_non_shelter,24.0,93.0,2026-08-28T09:00,Lualaba,False
health_facility_3343,health_facility,CS Bon Samaritain 3 (Centre de Santé),-10.681864699999949,25.557618500000046,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3344,health_facility,CM Eugeka (Centre Médical),-10.691266699999971,25.55982380000006,40,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3345,health_facility,CS Notre Pere (Centre de Santé),-10.682323699999928,25.55499130000004,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3346,health_facility,DISP Lizangenu (Dispensaire),-10.694988299999975,25.55399270000004,20,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3347,health_facility,CS Nathan (Centre de Santé),-10.611110999999935,25.647307400000045,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3348,health_facility,CS Et Gloire A Dieu (Centre de Santé),-10.699784699999952,25.54198210000004,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3349,health_facility,CS La Prevoyance (Centre de Santé),-10.701375299999938,25.542287000000044,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3350,health_facility,DISP Uzima (Dispensaire),-10.700184499999978,25.552270200000063,20,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3351,health_facility,CS Mpwene (Centre de Santé),-10.550931599999956,25.587352000000067,30,type_based_estimate_non_shelter,24.0,93.0,2026-08-28T09:00,Lualaba,False
health_facility_3352,health_facility,CS Ange 1 (Centre de Santé),-10.71311529999997,25.642611600000063,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3353,health_facility,PS Christ Roi (Poste de Santé),-10.58436249999994,25.68099840000008,15,type_based_estimate_non_shelter,24.0,93.0,2026-08-28T09:00,Lualaba,False
health_facility_3354,health_facility,CSR Mwanfwe (Centre de Santé de Référence),-10.655833899999948,25.703233500000067,50,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3355,health_facility,CS Utukufu (Centre de Santé),-10.575729599999931,25.68754210000003,30,type_based_estimate_non_shelter,24.0,93.0,2026-08-28T09:00,Lualaba,False
health_facility_3356,health_facility,CM La Merveille (Centre Médical),-10.702175999999952,25.529334000000063,40,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3357,health_facility,CS Bon Berger (Centre de Santé),-10.70044669999993,25.53005470000005,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3358,health_facility,CS Salem (Centre de Santé),-10.70352299999996,25.531591900000024,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3359,health_facility,CS Source De Vie (Centre de Santé),-10.70262329999997,25.52900740000007,30,type_based_estimate_non_shelter,24.0,92.0,2026-08-28T09:00,Lualaba,False
health_facility_3360,health_facility,PS Divunza (Poste de Santé),-11.294681099999934,25.34424860000007,15,type_based_estimate_non_shelter,25.0,91.0,2026-08-28T09:00,Lualaba,False
health_facility_3361,health_facility,PS Kalupi (Poste de Santé),-11.238276699999972,25.44415160000005,15,type_based_estimate_non_shelter,24.0,90.0,2026-08-28T09:00,Lualaba,False
health_facility_3362,health_facility,PS Makaka (Poste de Santé),-11.316431499999965,25.39045230000005,15,type_based_estimate_non_shelter,25.0,91.0,2026-08-28T09:00,Lualaba,False
health_facility_3363,health_facility,PS Milumbe (Poste de Santé),-11.08068419999995,25.307677900000044,15,type_based_estimate_non_shelter,25.0,91.0,2026-08-28T09:00,Lualaba,False
health_facility_3364,health_facility,CS Mont Carmel (Centre de Santé),-11.160533899999962,25.451849800000048,30,type_based_estimate_non_shelter,24.0,90.0,2026-08-28T09:00,Lualaba,False
health_facility_3365,health_facility,CS Mushima (Centre de Santé),-11.162964199999976,25.45380110000008,30,type_based_estimate_non_shelter,24.0,90.0,2026-08-28T09:00,Lualaba,False
health_facility_3366,health_facility,PS Mwad Kapuku (Poste de Santé),-11.115333499999965,25.45515190000004,15,type_based_estimate_non_shelter,24.0,90.0,2026-08-28T09:00,Lualaba,False
